산업,yearmon,mean_ret,mean_fx,mean_flow,next_ret,network_signal,leader_count
화학,2024-05-01,0.0005508441324015603,-6.595722400444502e-05,-0.001137224922469066,-0.0023613032014736337,-0.002583183026919237,3
화학,2024-06-01,-0.0023613032014736337,0.0004884969275817029,-0.0009502408354554536,-0.0034062396710919617,0.0006404383481189081,3
화학,2024-07-01,-0.0034062396710919617,-0.00013992318308946093,-0.00031308203012308605,-0.0012031753861583372,0.002712402146379796,3
화학,2024-08-01,-0.0012031753861583372,-0.0017055162539663616,-0.00024235723335850568,0.005340644329070858,0.0010634978177513667,3
화학,2024-09-01,0.005340644329070858,-0.0006498648682445,-0.0008058509111279689,-0.0049882209596696855,-0.002918995507094333,3
화학,2024-10-01,-0.0049882209596696855,0.002370318258041045,-0.001033967690791438,-0.012474548528443844,-0.0009095384247763259,3
화학,2024-11-01,-0.012474548528443844,0.00040205091301466185,-0.0017096722856937668,-0.00243875295825639,0.0006638205218463606,3
화학,2024-12-01,-0.00243875295825639,0.0027781399440586535,-0.001858929687810219,0.002065502379270874,-0.004711549032632249,3
화학,2025-01-01,0.002065502379270874,-0.0013943801859997447,-0.0017807075257108287,0.002138580850755109,0.0012423581902135826,3
화학,2025-02-01,0.002138580850755109,0.00023217335976663794,-0.001057971232859754,-0.00030512393975660004,0.00261432131482428,3
화학,2025-03-01,-0.00030512393975660004,0.0009366957740472918,-0.002203710973305005,0.0024960927254664856,0.00015176846689019492,3
화학,2025-04-01,0.0024960927254664856,-0.000843258593721109,-0.0002129933595223509,,0.0035548881929563713,3
